Latitude|Longitude|Temperature|Humidity|Pressure|Wind_Speed|Precipitation|Stability_Index|Front_Type|Time_of_Day|Season|Cloud_Cover|Solar_Radiation|Land_Use_Type|Elevation|Urban_Density|Soil_Type|Thunderstorm_Probability
39.4982|-79.986|21.4|73.1|1007.4|10.8|37.79|10.9|Warm Front|Morning|Winter|58.9|786.0|Urban|168.6|Medium|Sandy|0.91
36.0876|-108.4527|17.9|65.5|1002.5|6.0|32.6|10.8|Cold Front|Evening|Fall|39.5|401.7|Urban|60.1|Medium|Loam|0.4
34.3001|-72.0681|30.1|46.4|1020.7|10.9|20.84|20.0|No Front|Evening|Fall|76.9|665.3|Suburban|297.2|Low|Clay|0.66
32.8756|-114.2064|15.9|89.4|1008.0|6.6|27.25|14.0|No Front|Afternoon|Spring|32.9|498.2|Suburban|55.2|Low|Clay|0.73
31.6902|-105.3842|16.4|39.7|1001.3|14.6|18.07|25.3|Warm Front|Afternoon|Spring|7.6|462.2|Urban|263.3|Low|Loam|0.07
37.7034|-82.0776|16.8|40.7|1018.2|6.8|25.02|26.7|No Front|Afternoon|Spring|48.1|645.7|Urban|139.1|Low|Sandy|0.18
38.066|-92.7348|16.3|31.1|1025.7|16.1|39.67|11.7|Cold Front|Morning|Summer|34.2|608.8|Rural|183.7|Medium|Clay|0.35
33.4018|-100.5361|28.9|36.2|1005.6|16.2|10.62|13.8|No Front|Afternoon|Spring|97.6|697.9|Rural|283.4|Medium|Clay|0.77
33.8728|-87.8736|15.0|32.5|1002.6|0.1|17.77|29.8|Warm Front|Evening|Fall|41.6|735.0|Suburban|265.5|Low|Loam|0.84
35.9465|-91.9294|12.9|38.1|1004.7|19.9|36.3|16.8|No Front|Morning|Fall|24.6|614.8|Suburban|123.4|Low|Loam|0.94
36.6482|-70.0798|27.4|78.9|1030.0|5.6|42.49|29.6|No Front|Afternoon|Spring|49.8|695.5|Suburban|55.7|Medium|Sandy|0.18
30.9308|-113.1288|23.1|66.0|985.0|2.3|48.73|25.4|Warm Front|Morning|Summer|57.6|632.9|Urban|107.9|Medium|Sandy|0.84
35.5021|-92.9347|31.5|78.7|1007.4|11.5|34.52|15.9|No Front|Evening|Fall|10.0|561.5|Urban|128.0|Medium|Loam|0.66
32.6905|-117.3973|11.7|86.9|1009.4|2.1|23.85|19.4|Warm Front|Afternoon|Spring|26.4|636.3|Rural|273.8|Low|Loam|0.33
31.8513|-74.0918|27.5|36.2|1020.6|9.4|36.44|12.5|No Front|Evening|Summer|99.0|402.1|Rural|268.8|High|Clay|0.78
31.8755|-92.6218|11.5|42.7|1013.3|3.8|26.39|16.9|Warm Front|Evening|Winter|91.1|515.1|Urban|204.1|Low|Clay|0.42
36.4834|-95.1161|34.4|54.3|989.6|5.1|6.41|13.7|No Front|Evening|Spring|96.7|499.5|Rural|60.1|Low|Clay|0.05
30.722|-100.2641|34.1|46.6|985.6|0.1|10.51|12.2|No Front|Morning|Winter|10.7|482.5|Urban|86.7|High|Loam|0.87
33.2511|-99.4437|26.5|70.8|1002.2|4.0|31.75|14.1|Warm Front|Morning|Summer|49.0|779.7|Suburban|62.2|Low|Sandy|0.46
30.614|-75.5532|11.5|57.5|994.5|8.3|44.07|12.8|Warm Front|Morning|Winter|76.9|589.3|Rural|66.3|Medium|Sandy|0.3
32.2432|-109.9538|31.6|80.4|1028.2|5.4|24.02|18.8|Cold Front|Morning|Summer|64.5|553.8|Rural|177.4|Low|Loam|0.27
33.7083|-107.2594|12.5|81.7|1005.8|6.2|20.19|11.3|Cold Front|Morning|Fall|25.2|497.7|Rural|282.8|High|Clay|0.8
35.2992|-110.8526|22.4|61.7|987.5|0.4|38.42|25.4|Warm Front|Evening|Fall|0.1|477.4|Urban|233.2|High|Sandy|0.25
38.0459|-90.6904|25.7|70.2|1028.0|11.3|17.84|17.6|No Front|Morning|Summer|32.5|743.1|Suburban|167.8|Low|Clay|0.33
32.2758|-72.1249|10.4|34.6|1008.3|2.7|20.54|10.9|Warm Front|Afternoon|Spring|10.3|795.9|Rural|160.3|Low|Loam|0.74
32.1847|-115.1572|16.4|85.1|1000.5|19.8|32.15|27.8|Cold Front|Morning|Fall|92.4|644.7|Urban|251.4|High|Clay|0.75
39.3827|-107.9395|21.9|46.6|988.4|15.1|36.43|28.5|Warm Front|Morning|Winter|88.7|440.0|Rural|195.7|High|Sandy|0.0
36.9638|-73.2673|28.8|63.4|988.2|14.8|49.04|21.4|No Front|Afternoon|Summer|17.2|462.8|Rural|61.3|Low|Loam|0.83
31.9764|-105.25|11.5|57.0|1010.9|0.6|36.29|24.5|Warm Front|Evening|Fall|83.5|572.7|Rural|65.8|Low|Sandy|0.38
31.7138|-118.2435|14.4|80.6|1001.0|1.7|7.88|11.5|Warm Front|Morning|Winter|22.9|725.0|Suburban|228.4|High|Clay|0.88
35.3087|-74.9543|24.8|87.7|1009.3|6.6|22.65|26.6|No Front|Evening|Summer|95.4|570.0|Rural|259.2|Medium|Sandy|0.32
36.0628|-73.6893|30.0|80.1|989.8|5.9|38.63|19.3|Cold Front|Evening|Spring|79.7|450.7|Urban|107.4|High|Clay|0.95
31.1316|-96.0339|32.7|64.8|1016.9|2.7|25.9|20.8|Cold Front|Morning|Summer|90.8|603.4|Rural|185.9|Low|Loam|0.54
30.8357|-93.7462|12.3|45.7|1007.4|16.6|2.2|19.8|Cold Front|Morning|Summer|69.9|435.8|Urban|206.2|Low|Sandy|0.72
35.4673|-83.1129|18.0|39.9|993.8|16.9|1.5|25.3|Cold Front|Evening|Spring|86.3|689.2|Urban|130.6|High|Clay|0.59
30.8263|-110.4789|33.8|35.9|1019.2|10.8|18.58|25.7|No Front|Evening|Spring|71.9|795.4|Suburban|144.8|Low|Clay|0.65
37.5253|-106.9598|12.1|78.8|1010.0|11.5|23.84|19.8|Cold Front|Morning|Summer|82.4|515.6|Rural|247.1|Medium|Sandy|0.47
35.0714|-96.6344|11.1|32.9|1013.1|17.7|18.89|22.7|Cold Front|Afternoon|Fall|53.0|562.1|Rural|80.7|Medium|Loam|0.8
35.1168|-70.4666|19.2|32.9|995.5|3.4|28.84|24.6|No Front|Evening|Spring|62.5|421.2|Urban|110.1|High|Clay|0.56
36.1809|-80.6738|10.4|67.5|1011.8|18.8|46.23|13.7|Cold Front|Morning|Fall|80.2|771.3|Suburban|113.2|High|Loam|0.89
39.1523|-83.0747|16.5|74.0|1028.1|12.9|27.37|19.5|Cold Front|Evening|Summer|37.8|705.5|Rural|211.9|Medium|Sandy|0.24
36.73|-112.925|20.0|70.7|1016.3|10.4|32.26|23.3|Warm Front|Afternoon|Fall|15.9|497.1|Suburban|239.1|Low|Sandy|0.72
38.4504|-98.4555|12.6|87.6|992.6|9.2|2.04|17.8|No Front|Afternoon|Summer|35.5|700.1|Suburban|266.6|Low|Loam|0.4
32.2908|-86.2125|18.5|71.0|994.7|19.2|45.57|10.5|Cold Front|Afternoon|Winter|30.8|716.8|Suburban|178.2|High|Clay|0.92
30.2249|-108.7067|12.7|44.5|1014.9|10.4|41.52|15.5|No Front|Morning|Winter|61.0|678.9|Rural|222.1|Low|Sandy|0.69
30.5752|-77.3517|16.0|85.0|990.4|15.3|17.75|26.6|Warm Front|Evening|Fall|88.3|448.9|Rural|105.5|Low|Loam|0.09
37.1131|-97.2628|21.7|82.7|986.2|1.0|48.78|14.8|Cold Front|Evening|Summer|49.3|453.9|Rural|130.8|Low|Loam|0.88
38.5481|-83.832|33.9|85.1|1010.6|10.1|37.92|16.5|Warm Front|Morning|Winter|96.1|743.4|Rural|230.1|High|Loam|0.01
31.8483|-78.9826|34.9|31.8|985.3|15.6|5.6|12.6|No Front|Evening|Spring|24.4|550.9|Suburban|209.2|Medium|Sandy|0.73
38.2304|-90.1964|34.0|84.5|1025.8|17.6|34.01|17.8|No Front|Afternoon|Summer|88.6|430.5|Rural|67.7|Low|Clay|0.64
35.7503|-114.5572|17.3|43.9|1006.5|6.9|1.32|12.8|Warm Front|Morning|Summer|81.5|463.1|Urban|201.6|High|Loam|0.07
34.5129|-103.2404|20.5|35.5|1026.7|13.9|42.86|15.9|No Front|Evening|Winter|94.1|417.1|Suburban|207.6|Medium|Loam|0.49
33.955|-98.2314|29.8|32.8|1014.7|2.3|6.44|25.6|Cold Front|Morning|Summer|87.5|422.2|Urban|140.3|Medium|Clay|0.09
38.7124|-118.6365|13.8|57.3|996.0|14.9|5.0|13.5|Cold Front|Afternoon|Fall|35.6|727.0|Rural|187.6|Medium|Clay|0.11
36.2638|-95.7365|29.1|68.6|987.1|4.2|26.22|15.3|No Front|Morning|Spring|24.2|758.5|Urban|248.5|Medium|Loam|0.34
32.3743|-76.8583|32.8|74.2|1006.4|8.1|10.6|22.9|No Front|Evening|Spring|5.3|666.8|Suburban|222.8|Low|Clay|0.82
35.074|-70.3405|24.5|33.9|994.5|11.5|46.75|24.3|Warm Front|Afternoon|Summer|40.3|639.1|Rural|205.9|High|Sandy|0.77
35.7272|-101.2066|29.5|47.8|1007.6|12.1|30.02|24.6|No Front|Afternoon|Spring|88.9|518.2|Rural|245.9|High|Sandy|0.64
35.6876|-112.6534|24.1|47.7|1018.6|17.7|28.47|25.8|Cold Front|Morning|Summer|10.8|735.7|Urban|123.6|Low|Sandy|0.4
35.5985|-73.1235|20.2|72.0|1029.5|9.5|19.9|12.4|Warm Front|Morning|Winter|17.4|486.4|Rural|285.8|High|Loam|0.52
32.204|-86.4927|25.1|51.7|992.2|19.0|6.93|27.9|Cold Front|Afternoon|Spring|89.7|784.0|Rural|79.5|Low|Clay|0.57
34.3415|-118.503|30.1|77.0|1000.3|15.3|27.23|12.9|No Front|Afternoon|Spring|78.4|553.0|Suburban|136.2|High|Loam|0.92
32.1663|-91.9103|30.2|35.9|1021.5|17.6|38.32|26.1|Warm Front|Evening|Fall|98.0|700.2|Suburban|260.8|Medium|Sandy|0.54
32.406|-80.1858|17.8|60.5|1011.3|0.8|1.47|29.2|Warm Front|Morning|Spring|0.7|740.9|Suburban|200.1|Medium|Loam|1.0
31.1678|-71.0175|19.7|42.1|984.1|3.9|30.59|26.5|Cold Front|Morning|Spring|37.5|422.4|Rural|119.8|Medium|Clay|0.61
38.5784|-103.9304|21.3|76.4|1023.1|10.4|43.59|29.0|No Front|Afternoon|Summer|5.0|547.3|Rural|120.0|Low|Sandy|0.44
35.9884|-100.4631|11.5|86.6|1024.3|14.5|38.15|18.2|Cold Front|Evening|Summer|34.5|622.2|Urban|236.5|Medium|Clay|0.63
34.7414|-100.7763|11.2|39.7|1015.0|12.0|38.46|15.3|Warm Front|Evening|Fall|6.7|478.1|Urban|163.5|Low|Loam|0.95
33.142|-84.2541|14.3|50.7|1028.1|2.2|27.23|11.6|Cold Front|Morning|Summer|67.8|431.4|Urban|50.1|Low|Loam|0.75
32.3797|-94.3353|26.7|37.9|1004.8|11.5|17.25|12.4|Cold Front|Afternoon|Spring|89.1|618.1|Suburban|116.1|Low|Clay|0.96
38.6456|-103.8489|13.5|53.7|1005.5|19.5|4.73|15.5|Cold Front|Morning|Winter|20.5|500.1|Urban|149.6|High|Loam|0.93
39.0504|-82.9542|22.5|60.8|1025.8|1.5|41.7|22.8|Warm Front|Evening|Summer|10.2|477.4|Rural|282.6|Medium|Loam|0.57
33.4014|-78.5126|29.6|71.2|1001.9|15.2|43.33|14.6|No Front|Morning|Spring|84.8|470.9|Rural|299.0|Medium|Loam|0.34
35.7243|-97.5178|28.5|59.6|1015.1|10.9|31.83|18.1|Cold Front|Afternoon|Winter|70.0|561.1|Suburban|109.0|Medium|Clay|0.78
31.4654|-80.3798|19.1|30.1|1007.0|1.7|42.03|13.6|No Front|Afternoon|Fall|67.4|434.5|Suburban|219.7|High|Sandy|0.01
33.3505|-70.5563|33.4|71.2|1000.2|3.0|3.64|23.0|Cold Front|Morning|Summer|32.7|559.2|Suburban|238.7|Low|Clay|0.59
37.7257|-106.5741|20.7|66.5|994.4|10.9|0.81|13.2|Cold Front|Afternoon|Spring|95.1|676.7|Urban|215.6|High|Sandy|0.98
35.9822|-85.4297|22.7|47.5|986.5|17.6|16.89|24.7|No Front|Evening|Spring|64.7|513.4|Suburban|206.5|High|Sandy|0.96
37.5117|-118.21|26.4|35.5|1026.2|4.7|27.2|19.0|Warm Front|Morning|Summer|2.6|646.2|Suburban|145.1|Low|Clay|0.06
36.2782|-71.3321|22.4|61.9|999.2|3.0|31.18|28.3|No Front|Afternoon|Summer|83.7|451.8|Rural|194.2|Medium|Clay|0.04
36.4331|-104.0873|23.1|53.9|989.3|12.5|11.87|11.0|Warm Front|Morning|Fall|75.6|556.1|Rural|204.9|High|Sandy|0.57
30.3063|-113.7587|17.0|62.5|1018.9|6.9|18.73|15.0|No Front|Afternoon|Winter|59.4|478.4|Suburban|256.6|High|Sandy|0.19
32.4662|-72.418|27.1|74.4|1022.3|15.8|41.52|14.4|Cold Front|Evening|Spring|34.0|465.8|Urban|221.1|Medium|Loam|0.53
33.3789|-70.5309|22.1|84.8|997.2|3.4|28.77|18.1|No Front|Morning|Summer|34.3|643.2|Rural|142.5|Low|Clay|0.11
37.1062|-101.5384|10.6|68.7|1005.9|19.1|47.48|21.2|Cold Front|Evening|Fall|75.6|709.2|Suburban|256.2|Low|Loam|0.19
36.2813|-114.0011|26.9|60.7|1008.8|18.5|5.66|19.6|Warm Front|Morning|Spring|19.9|733.2|Suburban|195.5|Medium|Loam|0.09
33.6422|-100.2735|12.2|47.6|985.4|16.6|10.11|14.3|Cold Front|Afternoon|Summer|81.8|590.3|Rural|74.3|Medium|Sandy|0.85
30.4579|-72.01|16.6|80.8|1014.9|12.9|5.46|29.0|Cold Front|Morning|Fall|17.7|553.2|Rural|287.0|Low|Clay|0.59
34.7289|-116.9929|28.3|37.9|1003.9|5.4|6.49|26.9|No Front|Evening|Fall|40.2|756.1|Suburban|189.4|Medium|Sandy|0.06
33.2446|-81.3537|22.7|77.5|1002.5|8.8|14.93|13.4|Warm Front|Evening|Fall|51.0|793.3|Rural|119.9|High|Sandy|0.73
34.2196|-101.8145|31.7|77.3|1022.1|5.8|25.1|16.1|No Front|Morning|Spring|81.2|571.2|Suburban|56.3|Low|Loam|0.04
38.0162|-101.3748|15.7|68.8|991.6|19.2|6.56|27.5|Cold Front|Afternoon|Fall|6.9|402.2|Suburban|170.1|High|Loam|0.63
34.2568|-83.0922|27.0|47.0|994.2|10.4|30.85|17.7|No Front|Evening|Winter|14.4|785.2|Rural|297.6|Low|Sandy|0.45
36.3732|-97.9468|33.7|68.6|987.5|0.1|18.31|20.3|No Front|Evening|Summer|91.9|515.2|Urban|181.5|Low|Clay|0.54
38.1636|-83.1477|14.8|33.8|990.0|2.9|42.06|10.1|Warm Front|Evening|Spring|5.9|695.3|Urban|179.9|Medium|Sandy|0.49
32.0396|-92.3627|18.6|62.0|1018.3|8.1|35.31|23.3|Cold Front|Morning|Fall|48.0|528.3|Rural|293.3|High|Clay|0.27
31.3567|-112.2623|24.3|32.0|987.1|1.8|40.83|27.1|No Front|Afternoon|Winter|90.0|621.5|Rural|75.6|Low|Clay|0.87
37.1829|-71.9825|26.1|40.5|1002.9|4.3|22.14|24.3|Cold Front|Evening|Summer|95.7|770.4|Suburban|95.4|Low|Clay|0.96
39.0964|-109.2951|20.3|40.3|985.0|8.5|16.35|27.1|Cold Front|Evening|Fall|23.6|620.3|Urban|274.2|Medium|Clay|0.36
39.6415|-80.5324|31.4|62.4|996.0|18.8|13.34|12.4|No Front|Evening|Winter|73.7|753.0|Urban|90.4|Medium|Sandy|0.25
30.1956|-103.3688|31.6|64.7|1027.7|10.0|35.77|12.3|Warm Front|Evening|Winter|0.3|628.4|Suburban|67.5|Low|Sandy|0.25
39.0107|-96.5744|23.2|59.9|985.6|9.8|44.77|16.5|No Front|Evening|Summer|13.1|411.2|Rural|238.2|Low|Loam|0.79
33.9713|-80.4707|31.6|62.9|988.7|17.7|13.27|21.1|No Front|Evening|Winter|51.9|602.4|Rural|159.6|High|Loam|0.69
37.2204|-76.0742|26.7|51.4|991.8|10.7|46.22|26.0|Cold Front|Morning|Spring|27.8|520.8|Suburban|211.4|High|Clay|0.32
34.6021|-102.6556|31.8|87.2|1023.6|11.4|46.43|11.9|Cold Front|Evening|Summer|77.9|691.9|Rural|237.3|High|Loam|0.09
31.9884|-106.1408|31.7|60.7|982.8|16.5|45.58|21.5|Warm Front|Morning|Summer|68.7|599.9|Rural|291.9|Low|Sandy|0.05
31.5093|-112.4106|15.2|37.1|1014.3|14.0|23.02|19.3|No Front|Morning|Spring|11.5|708.6|Rural|72.3|Low|Sandy|0.4
31.295|-110.9647|13.0|73.3|1002.3|14.5|33.09|28.5|Warm Front|Morning|Summer|92.5|698.7|Urban|59.3|High|Loam|0.43
33.3731|-93.1926|26.5|57.3|1023.8|16.2|38.83|12.1|Warm Front|Morning|Spring|9.0|409.1|Rural|220.8|High|Clay|0.14
33.3716|-119.5629|26.6|88.9|987.5|5.7|6.44|26.8|No Front|Morning|Fall|99.5|540.0|Suburban|259.9|Low|Clay|0.74
30.0124|-73.465|27.9|64.1|997.3|15.6|29.17|26.5|Cold Front|Morning|Winter|11.9|510.2|Suburban|283.8|High|Sandy|0.54
33.8737|-81.8714|13.3|80.8|993.0|1.5|37.13|13.1|Cold Front|Afternoon|Spring|42.2|544.7|Urban|169.8|High|Sandy|0.28
31.6635|-89.0288|21.1|73.3|984.3|8.5|29.54|18.2|Cold Front|Morning|Fall|53.1|778.1|Urban|135.6|Medium|Loam|0.83
36.8445|-87.898|15.5|72.6|994.3|5.0|6.23|22.3|Warm Front|Afternoon|Winter|36.9|757.2|Suburban|205.7|Medium|Sandy|0.59
37.7838|-102.5984|17.1|80.6|1027.3|5.0|42.08|12.7|Warm Front|Afternoon|Winter|0.3|417.6|Urban|242.3|High|Loam|0.04
30.2665|-74.4266|29.8|63.2|985.0|8.0|38.17|11.8|Cold Front|Afternoon|Spring|54.4|606.7|Rural|217.5|Medium|Loam|0.15
30.3048|-84.0104|34.4|72.3|1003.2|3.9|2.12|19.1|Cold Front|Morning|Winter|71.3|532.9|Urban|253.2|Medium|Sandy|0.97
39.5389|-95.3983|15.0|54.0|985.7|3.9|0.87|18.7|Warm Front|Evening|Fall|44.7|681.4|Rural|113.4|Low|Loam|0.12
30.0547|-110.0518|26.8|82.3|990.0|8.1|41.13|28.4|Warm Front|Afternoon|Winter|89.0|574.7|Urban|69.7|High|Loam|0.52
38.3069|-85.0261|21.9|31.9|1029.0|8.1|21.28|16.2|Warm Front|Evening|Spring|75.5|718.0|Urban|161.7|Medium|Clay|0.47
39.1393|-118.1325|28.7|45.8|991.8|15.4|27.6|26.4|No Front|Evening|Fall|57.4|526.0|Rural|299.4|Low|Sandy|0.78
30.423|-89.4721|22.5|78.5|994.9|16.6|41.09|28.6|Warm Front|Evening|Winter|63.9|659.2|Urban|165.8|Medium|Clay|0.12
34.1458|-89.8507|28.7|36.1|1025.4|19.1|7.42|19.7|Cold Front|Afternoon|Winter|57.1|499.3|Urban|240.5|Medium|Loam|0.21
36.8888|-94.2306|24.8|47.3|1008.4|2.3|30.53|26.1|Cold Front|Evening|Fall|16.5|572.3|Rural|84.9|Low|Sandy|0.05
34.6074|-74.7962|31.1|36.3|1000.5|16.8|33.04|23.2|No Front|Evening|Fall|9.5|772.4|Rural|285.9|Low|Loam|0.37
37.0182|-89.2395|22.8|60.3|1029.7|11.7|45.04|27.9|Cold Front|Afternoon|Spring|73.1|615.0|Rural|196.9|Medium|Clay|0.51
38.1532|-77.43|34.3|85.7|1024.7|6.1|6.91|25.2|Warm Front|Afternoon|Summer|57.1|576.1|Rural|143.4|Low|Clay|0.17
38.1187|-107.025|11.2|58.5|1003.7|1.9|42.13|26.8|Warm Front|Evening|Spring|30.0|561.3|Rural|217.0|Low|Clay|0.89
36.7434|-90.4785|29.8|66.0|1001.2|18.1|7.52|24.5|Warm Front|Evening|Winter|66.5|420.0|Urban|197.2|Low|Clay|0.12
39.0472|-115.5782|24.5|36.7|1001.4|9.9|27.59|15.0|Warm Front|Afternoon|Summer|33.3|551.0|Urban|244.8|Medium|Clay|0.8
38.0481|-86.4986|20.0|47.6|982.3|12.1|21.08|22.8|No Front|Afternoon|Winter|54.7|688.1|Rural|157.3|Medium|Sandy|0.51
31.5169|-97.8027|13.8|50.3|999.3|3.2|46.67|21.6|Cold Front|Evening|Winter|27.5|618.7|Urban|175.6|High|Loam|0.27
34.0013|-85.1656|15.7|32.5|1001.8|19.7|19.76|13.0|No Front|Afternoon|Spring|42.5|649.3|Urban|72.3|Low|Loam|1.0
31.1295|-75.197|34.9|44.9|1013.1|19.7|32.0|13.3|Cold Front|Evening|Winter|10.8|485.3|Rural|151.9|Low|Sandy|0.19
32.4863|-74.0825|18.0|60.7|1000.0|15.6|35.02|28.2|Warm Front|Afternoon|Fall|49.6|504.9|Rural|74.3|Medium|Clay|0.03
31.9325|-105.5424|10.7|64.0|1000.1|1.3|37.78|19.7|No Front|Morning|Summer|70.0|637.8|Rural|238.3|High|Loam|0.55
39.5643|-83.5257|31.7|57.7|1007.6|1.9|3.98|15.4|No Front|Morning|Summer|84.0|649.0|Suburban|206.6|Medium|Clay|0.42
36.6317|-89.1297|32.9|71.9|1009.1|13.9|27.48|16.2|No Front|Afternoon|Fall|68.9|746.7|Suburban|135.1|Medium|Sandy|0.8
30.493|-113.7942|13.4|65.9|989.0|16.9|39.05|29.9|Cold Front|Evening|Winter|88.9|417.8|Urban|67.6|Low|Sandy|0.68
30.6187|-78.3738|23.4|76.3|1020.4|4.1|15.72|18.2|No Front|Evening|Summer|10.0|631.7|Suburban|143.1|Low|Sandy|0.49
30.4915|-90.2941|26.3|48.1|986.8|10.6|29.02|13.6|Warm Front|Afternoon|Winter|68.2|509.6|Rural|265.4|High|Sandy|0.43
34.1046|-103.6563|20.9|39.7|1021.0|18.6|15.74|27.3|Warm Front|Afternoon|Fall|53.8|411.7|Suburban|245.6|Medium|Sandy|0.96
31.9229|-94.6789|25.2|55.5|992.1|15.6|12.9|18.1|Warm Front|Morning|Summer|77.0|534.6|Suburban|63.5|Medium|Clay|0.33
36.0824|-108.5549|11.3|71.7|1013.8|3.2|9.34|13.5|Warm Front|Morning|Winter|42.8|752.5|Rural|214.2|Medium|Sandy|0.13
33.1601|-116.6334|10.7|34.7|994.0|19.7|4.62|28.2|No Front|Afternoon|Winter|99.3|402.4|Rural|53.8|Medium|Clay|0.52
33.9608|-84.4516|34.8|37.7|1023.7|3.5|29.78|28.8|Warm Front|Morning|Fall|44.6|797.7|Suburban|248.1|Low|Clay|0.81
30.7614|-83.4777|33.0|33.2|1006.4|4.6|37.99|19.6|Cold Front|Afternoon|Fall|69.6|691.8|Rural|62.0|High|Sandy|0.97
36.3556|-101.5752|16.6|60.8|995.5|2.5|27.87|25.0|No Front|Afternoon|Fall|36.2|701.0|Suburban|61.8|High|Sandy|0.25
36.5282|-105.7397|21.7|74.4|1023.5|16.9|3.84|12.8|Cold Front|Morning|Winter|28.5|614.9|Rural|232.7|Medium|Clay|0.94
37.3344|-70.8355|21.3|84.1|999.9|4.1|33.22|22.9|No Front|Evening|Summer|48.9|412.3|Rural|184.7|High|Loam|0.82
38.9774|-102.3185|10.3|62.6|1020.1|1.3|39.2|29.2|Cold Front|Afternoon|Fall|71.5|477.7|Suburban|202.2|Low|Sandy|0.72
35.0304|-112.7587|25.6|43.8|1022.4|17.6|0.59|27.2|No Front|Evening|Spring|51.5|686.1|Suburban|160.1|High|Sandy|0.51
30.6696|-98.7508|34.7|46.7|992.7|13.4|17.97|15.2|Cold Front|Evening|Summer|81.9|751.6|Rural|66.5|High|Clay|0.22
37.0458|-92.3764|10.4|71.2|1017.8|16.0|33.48|14.8|No Front|Morning|Summer|53.7|784.1|Rural|215.3|High|Clay|0.39
36.221|-91.036|34.7|61.7|1018.8|17.7|38.22|22.0|Warm Front|Afternoon|Winter|57.9|453.1|Suburban|76.2|Medium|Clay|0.14
33.7684|-118.1785|12.2|73.7|1009.9|15.0|19.07|15.1|Warm Front|Morning|Summer|83.2|659.5|Rural|162.4|High|Loam|0.24
37.9235|-112.4526|12.8|68.8|1007.5|0.6|46.0|13.1|No Front|Morning|Summer|51.7|605.9|Urban|227.9|High|Loam|0.17
31.2113|-79.1893|10.4|43.8|1024.4|0.3|34.58|17.7|Warm Front|Afternoon|Spring|4.5|411.9|Rural|199.2|High|Clay|0.48
33.8623|-119.4398|12.1|47.7|998.6|15.9|14.44|28.3|Cold Front|Evening|Fall|92.9|660.0|Rural|285.9|High|Clay|0.76
37.8617|-106.1818|29.6|76.0|1007.5|2.8|15.74|18.2|No Front|Afternoon|Spring|3.5|479.4|Urban|164.3|Medium|Loam|0.0
38.1737|-106.0526|18.2|74.5|999.0|16.7|16.57|28.1|Cold Front|Afternoon|Winter|97.2|667.4|Suburban|117.2|Low|Loam|0.9
33.9299|-101.4516|31.7|72.5|1015.2|17.8|47.13|29.7|Cold Front|Afternoon|Fall|10.1|645.6|Rural|117.2|High|Sandy|0.04
36.1518|-101.6358|24.0|41.7|1001.0|4.0|27.7|17.6|No Front|Evening|Winter|15.9|642.8|Urban|182.0|High|Sandy|0.56
35.2004|-88.236|13.0|61.7|1014.1|12.8|39.08|11.5|Cold Front|Afternoon|Winter|18.1|581.4|Urban|192.3|Medium|Loam|0.69
32.3675|-118.8862|12.2|55.9|1015.1|19.8|22.73|29.3|No Front|Evening|Summer|38.0|521.1|Urban|188.3|Low|Clay|0.37
31.392|-116.358|21.5|50.1|995.7|19.1|23.03|19.1|No Front|Morning|Summer|48.8|554.0|Urban|246.0|Low|Clay|0.67
38.3479|-92.4287|17.0|66.5|1009.6|18.8|21.79|13.5|Cold Front|Evening|Winter|33.4|635.1|Suburban|63.3|High|Sandy|0.72
33.6644|-74.1876|12.6|63.2|1014.1|7.5|41.67|10.9|Warm Front|Evening|Summer|0.3|631.2|Urban|261.1|Medium|Sandy|0.83
37.1031|-119.0969|28.4|33.8|1000.0|18.5|44.92|18.2|Cold Front|Afternoon|Summer|21.1|454.4|Suburban|298.0|High|Loam|0.92
36.1103|-75.6288|32.1|46.8|982.9|9.7|32.6|28.2|No Front|Morning|Summer|68.9|686.8|Urban|72.5|Medium|Loam|0.39
39.3396|-73.7902|29.9|52.4|1004.1|1.2|17.57|21.2|No Front|Morning|Spring|11.6|548.7|Urban|202.6|Medium|Loam|0.98
36.5694|-104.2508|20.7|74.9|982.2|7.3|47.35|27.2|Warm Front|Morning|Summer|20.0|413.1|Urban|252.4|High|Sandy|0.68
30.046|-95.8067|32.7|79.8|1012.7|17.5|28.7|16.2|No Front|Afternoon|Fall|22.7|658.3|Rural|180.5|Medium|Clay|0.56
32.1334|-77.1268|18.6|65.7|994.0|9.4|5.78|26.7|Cold Front|Evening|Summer|97.7|480.9|Suburban|252.7|Low|Loam|0.9
37.2535|-116.4638|16.4|32.7|997.6|11.2|30.54|14.4|Cold Front|Morning|Winter|89.2|485.3|Rural|140.0|Medium|Clay|0.76
38.2386|-103.1302|33.0|55.2|983.0|17.2|48.95|18.7|No Front|Afternoon|Winter|19.4|619.2|Rural|299.1|Medium|Clay|0.5
35.4716|-71.6163|17.9|43.7|1026.1|16.0|31.53|27.0|Warm Front|Morning|Spring|33.1|421.2|Suburban|281.8|High|Loam|0.39
34.4899|-103.2218|12.0|87.7|988.0|11.3|36.46|10.2|Cold Front|Evening|Fall|90.2|529.8|Urban|173.3|High|Sandy|0.73
36.6608|-89.9956|32.2|36.0|984.2|2.0|38.95|28.8|Cold Front|Evening|Spring|14.2|722.2|Rural|285.6|High|Sandy|0.05
37.027|-111.5905|10.6|73.0|998.5|4.7|40.88|28.6|No Front|Morning|Summer|99.8|757.2|Rural|83.8|Medium|Sandy|0.78
